-3.6501464529494774,0.4045581053383478
1.1920832979405234,0.36861563449077395
3.658651655409468,0.3840353973715973
-1.0425565608163512,0.3802691159915603
2.190472558667521,0.36047850589042885
-0.5998043052461339,0.48581413675678065
-4.005682634913001,0.43051752329182835
0.7134227257919737,0.3098324416290773
-2.2924622564586787,0.33770347516178906
-5.584948958324201,0.26707895651024244
-6.653548044613589,0.18060989520841422
-7.867029974063074,0.1637145032846941
-8.42033275433517,0.14743561779801811
-3.9382257051265146,0.13372414828119725
-2.0760627051033054,0.1300289445635353
-10.65879151692129,0.0866317176034549
-6.975872584996538,0.07657289459708204
-4.347936025583912,0.04264436844975758
-2.849738030145961,0.04249976800948441
-5.779686997139488,0.05250045868257229
-7.048871129104318,0.044391464168513514
-12.55626667918573,0.03050339473682964
-10.674242122542198,0.020808071520043877
-6.45414712192943,0.020116591965754913
-8.257825238931629,0.011241466374511944
-9.197106282477797,0.010763359012427153
-7.497141055086763,0.011324933810694092
-6.198661554733478,0.006268731955489106
-8.132030423236124,0.006305585673346042
-17.98313095019061,0.004293217368930956
-11.938704944237225,0.00258632989029361
-12.872299379564655,0.001619034560751441
-8.867620843586385,0.001998900824565577
-10.646856318340522,0.0015671743062266265
-18.666953624385986,0.0018422695686627496
-10.65679046066527,0.002217203799617011
-9.840758632262673,0.0023272465950469807
-12.303106187398448,0.003088539160724706
-13.16693998902288,0.0031029694917863457
-10.651510489076276,0.002592015601527048
-8.302492516516242,0.0031978298801161455
-10.753623312710417,0.004256548669559725
-11.937634804694362,0.004856044979418656
-12.911546629917858,0.005718130080031282
-19.64799701193168,0.006738839604464748
-19.731799551922027,0.017098062885971013
-21.873839132093778,0.011967405684362945
-19.738038018567117,0.012121078412350363
-18.552715928268046,0.017500689867954135
-16.076048785188206,0.026521394667866034
-14.994937064648397,0.0406427752163191
-13.470467067007878,0.04819634815186089
-18.923733219092572,0.05522308339860016
-20.387205514890276,0.053869796101018705
-21.394411894084147,0.04911094039978648
-17.471864969939308,0.04540253595661452
-16.314842674076232,0.05348390659525036
-18.527753640763706,0.06299912576464495
-17.188233231296028,0.05705392410520539
-9.498690992792776,0.03870301295510323
-16.540809079080486,0.03393644836371589
-14.657720250128133,0.03508884306041644
-13.51069158912835,0.04645333762261701
-16.81312953644258,0.061132802436793525
-14.469090782394556,0.06061713759754131
-16.835828067302643,0.07670591268918177
-18.54125361560131,0.0665375863087607
-24.408223198278165,0.05601700115492315
-17.80084264945276,0.046284088422591525
-16.156752252075187,0.04442705407131038
-18.753350030392866,0.047468563860085286
-20.258674145050247,0.04240988059639068
-17.245788888530324,0.035977807358331025
-18.533155675069278,0.04141546304630125
